i,y,d1,d2,d3,d4,d5,d7,d8,d9,d10,d11,d12,d13,d14,d15,d16,d17,d18,x1,x2,x3,x4,x5,x6,x7,x8,x9
5885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0.750,2,3.99,1,23,3,25
5886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,1.95,13,24,2,18
5887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.200,1,1.09,7,7,3,37
5889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1.000,1,1.19,1,3,4,15
5890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.200,1,1.69,8,2,5,1
5891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.400,1,2.32,1,7,5,28
5893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.225,1,.79,7,6,6,43
5894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0.540,1,.55,7,9,6,43
5895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0.400,1,4.09,3,2,4,33
5896,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0.385,1,4.78,5,13,4,8
5897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.100,1,1.63,8,6,4,7
5898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1.000,1,6.49,4,2,5,36
5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.400,1,2.29,1,7,6,28
5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0.500,1,2.99,1,25,7,13
5906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,2.39,1,4,5,34
5908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.420,1,.65,5,8,5,18
5916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.500,1,1.69,1,4,4,34
5917,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,1.89,7,4,6,43
5918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000,2,1.29,1,1,8,36
5920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.400,1,2.29,11,17,5,18
5926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.200,1,2.09,3,2,3,33
5927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.375,1,3.19,15,8,3,9
5928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.500,1,.76,5,4,3,21
5932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0.250,1,1.19,1,24,5,52
5936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0.250,1,1.29,1,24,5,52
5938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.540,1,.55,5,9,6,18
5941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0.200,1,2.19,4,2,6,49
5942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.79,15,4,2,47
5944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.500,1,1.99,7,4,3,26
5945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.801,1,2.29,1,7,3,28
5946,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.14,15,4,4,34
5947,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.500,1,6.39,1,12,5,42
5948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.29,8,17,3,
5949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0.390,1,1.35,5,16,4,29
5950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1.000,1,4.99,3,2,3,39
5951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0.500,1,1.69,15,4,3,10
5952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0.400,1,1.89,1,18,4,9
5955,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,1,9.79,8,2,5,33
5956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,5.98,1,5,4,37
5959,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.150,1,1.24,8,2,4,18
5963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1.000,2,.79,6,1,8,36
5965,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.150,1,1.59,8,2,3,49
5967,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0.400,1,4.09,4,2,6,49
5968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,0.600,1,3.49,3,12,9,43
5969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,.84,7,7,4,20
5971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.200,1,2.09,4,2,4,33
5972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.500,1,1.09,4,5,2,21
5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.300,1,1.34,7,7,5,43
5981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0.800,1,2.49,5,16,3,29
5982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.650,1,5.89,8,2,4,33
5984,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.800,1,6.99,8,2,3,33
5985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.500,1,.69,5,4,2,21
5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,4,34
5989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,2,.67,6,1,7,43
5990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.84,13,1,5,36
5997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0.200,1,2.19,8,2,4,33
6002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.800,1,6.79,8,2,4,12
6003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,2.000,2,9.99,1,23,3,25
6011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.150,1,1.49,3,2,3,12
6012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0.225,1,1.19,8,6,4,22
6018,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500,1,1.09,15,4,3,34
6021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,1.000,2,1.19,3,1,6,35
6022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1.000,1,10.99,9,12,7,18
6023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,2.000,1,23.99,9,12,6,42
6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.150,1,1.09,8,7,4,
6026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.540,1,.55,7,8,4,43
6031,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0.400,1,1.89,9,18,1,9
6032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.750,2,2.39,15,23,1,18
6033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.270,1,1.59,16,6,3,7
6034,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.600,1,8.49,1,12,8,42
6039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.500,1,2.09,1,4,4,5
6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.276,1,2.79,1,7,7,54
6041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.700,1,6.49,8,2,3,27
6042,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.000,1,.89,15,3,3,18
6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.300,1,2.99,1,7,8,54
6045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.500,1,1.39,1,4,4,37
6049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.120,1,.69,8,6,4,2
6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,3.19,1,5,3,31
6054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.500,1,1.04,7,4,3,11
6056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,2,.69,13,1,4,36
6059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,3.000,2,8.79,15,23,1,18
6060,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.410,1,1.09,7,8,5,16
6062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,5.49,8,2,5,2
6064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.410,1,.99,7,9,4,24
6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.600,1,2.09,4,7,3,20
6068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0.410,1,1.09,5,9,4,16
6069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0.500,1,1,5,8,2,21
6070,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0.400,1,1.19,1,16,3,51
6075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.500,1,3.89,5,25,1,45
6076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,2,.77,13,1,5,49
6077,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0.250,1,2.59,1,24,7,6
6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.150,1,.99,7,7,5,43
6086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,2.29,15,4,3,5
6087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.000,2,1.34,1,1,6,50
6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,2,0.250,1,3.59,5,25,2,45
6090,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.500,1,1.35,7,4,3,34
6091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.450,1,2.99,4,24,6,44
6096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0.500,1,1.69,1,4,4,10
6097,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.59,15,4,2,32
6098,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.240,1,2.05,16,6,4,4
6099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0.250,1,1.19,1,24,6,52
6102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1.000,1,3.49,1,24,5,52
6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0.400,1,7.69,15,25,1,45
6106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,2,.5,1,1,6,2
6108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.500,1,2.15,1,4,5,34
6113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0.500,1,1.55,15,4,5,34
6115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0.800,1,1.19,7,7,5,43
6119,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.410,1,.99,15,8,3,24
6120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500,1,1.79,15,4,3,26
6121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.500,1,.65,5,4,2,21
6122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.500,1,5.98,1,12,5,
6123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0.400,1,6.99,2,12,3,42
6125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.000,1,.75,1,3,6,2
6126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1.000,1,1.34,15,3,4,11
6129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,1.000,1,2.85,8,11,9,43
6130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,2,37
6131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.500,1,.69,15,4,3,18
6132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.250,1,2.59,4,24,6,6
6133,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.58,1,4,5,11
6134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1.000,1,2.19,5,5,6,18
6136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0.750,2,4.69,15,23,3,25
6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.799,1,1.79,5,7,3,18
6140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1.000,1,1.39,1,18,2,2
6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0.800,1,3.19,5,25,3,24
6142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.420,1,.65,5,8,5,18
6143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.400,1,.6,3,18,4,43
6145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.000,1,6.99,4,2,4,33
6147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.410,1,1.09,5,9,4,17
6149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.500,1,2.39,1,4,5,34
6152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.180,1,2.09,8,2,4,49
6154,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.150,1,3.9,1,6,5,48
6156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0.250,1,2.59,1,24,6,6
6157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0.500,1,1.99,1,4,4,47
6160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.000,2,.48,13,1,4,18
6163,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.500,1,1.09,15,4,4,34
6164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0.180,1,1.99,8,2,5,41
6165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.270,1,1.59,7,6,3,7
6167,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0.125,1,1.04,1,14,4,46
6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.150,1,1.19,5,7,3,18
6169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0.500,1,1.39,1,4,4,37
6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0.900,1,1.78,1,25,3,2
6171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.400,1,3.24,1,12,3,2
6178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.510,1,2.29,16,6,2,22
6180,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0.200,1,2.19,8,2,4,49
6181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.100,1,.78,16,6,4,19
6182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0.400,1,.47,2,19,3,53
6183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500,1,1.59,15,4,3,10
6184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.225,1,.69,16,6,5,18
6186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.100,1,2.49,1,6,4,23
6187,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0.120,1,.99,5,13,5,18
6192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0.390,1,.92,1,16,4,29
6193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.04,1,4,2,11
6195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0.820,1,.79,1,8,4,2
6196,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,2,.79,1,1,6,36
6197,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0.225,1,1.59,8,2,5,19
6198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.400,1,.63,3,20,6,43
6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.200,1,.74,1,7,3,20
6201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.375,1,1.29,5,5,5,19
6203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0.820,1,1.74,1,8,3,24
6204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.150,1,2.65,16,6,3,4
6205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0.410,1,1.09,5,8,3,17
6207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.500,1,1.79,15,4,3,10
6211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.845,1,1.69,5,8,3,17
6212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.350,1,2.05,3,2,4,39
6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.801,1,2.09,1,7,8,20
6214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.225,1,1.59,16,6,2,7
6215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.500,1,1.36,1,4,2,37
6219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.410,1,1.09,5,8,3,17
6220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0.600,1,4.24,3,12,8,43
6221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.500,1,1.36,1,4,4,34
6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.200,1,.89,7,7,4,20
6223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,1,0.250,1,2.59,1,24,6,6
6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.600,1,2.49,5,7,4,18
6226,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.240,1,2.05,16,6,4,4
6227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0.375,1,1.99,5,5,6,37
6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.276,1,2.79,7,7,6,54
6231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.750,1,.89,9,19,3,18
6235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,1.000,2,1.19,3,1,6,35
6236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.36,1,4,4,37
6237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.000,1,17.49,1,12,3,30
6238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3,0.420,1,.65,7,8,4,43
6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.750,1,.89,9,22,3,18
6240,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.360,1,4.69,3,12,7,42
6241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.695,1,1.86,1,11,4,
6245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0.500,1,1.99,1,4,4,47
6246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,8.99,8,2,6,49
6248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.150,1,1.69,8,2,6,41
6249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,1.000,2,1.19,6,1,8,49
6250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.750,1,2.19,16,6,5,19
6252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.000,1,6.59,13,24,5,44
6256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.570,1,3.29,1,6,3,20
6257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.400,1,6.99,9,12,5,30
6258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0.845,1,1.64,7,8,3,16
6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.500,1,3.69,1,5,7,31
6261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0.750,1,3.49,9,19,5,18
6262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0.540,1,.55,5,8,5,18
6263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.200,1,1.09,7,7,3,37
6265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1.000,1,6.99,1,24,7,44
6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.300,1,1.34,7,7,5,43
6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,2,0.250,1,3.59,5,25,2,45
6269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0.500,1,1.49,13,24,5,19
6271,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0.120,1,.8,1,13,5,2
6272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.500,1,1.49,1,4,5,2
6273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.500,1,1.25,1,4,3,11
6274,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0.250,1,1.79,4,24,7,44
6275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0.390,1,1.29,5,16,4,29
6277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.750,2,4.39,15,23,3,40
6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.140,1,2.49,12,7,5,14
6292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.500,1,.99,7,4,4,43
6297,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0.225,1,1.59,8,2,5,19
6298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.410,1,.99,7,8,3,24
6299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.500,1,1.59,7,4,7,34
6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.801,1,1.89,1,7,9,54
6301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.100,1,1.63,8,6,4,7
6302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.200,1,.99,5,7,2,37
6303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.500,1,1.35,7,4,4,34
6304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1.000,1,1.39,1,18,2,2
6306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.750,2,3.99,1,23,3,25
6307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.000,2,.76,6,1,9,35
6308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0.800,1,12.99,9,12,9,42
6309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.500,1,1.35,15,4,3,37
6310,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1.000,1,16.29,9,12,6,42
6312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0.400,1,.79,1,10,7,2
6313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.000,1,8.99,4,2,4,33
6318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0.820,1,.79,1,8,4,2
6320,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.250,1,2.69,5,5,5,14
6326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1.000,1,4.99,8,2,6,2
6327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.000,1,9.79,8,2,5,33
6328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.450,1,2.59,1,8,6,51
